"id" "sex" "sire" "dam" "generation"
"2153" 672062 "F" 670021 669952 19
"2154" 675952 "F" 670031 670132 19
"2155" 674092 "F" 670301 670312 19
"2156" 673652 "F" 670041 670192 19
"2157" 673662 "F" 670051 669872 19
"2158" 674102 "F" 670061 670122 19
"2159" 672461 "F" 670071 671952 19
"2160" 674112 "F" 670311 670302 19
"2161" 676972 "F" 675681 670012 19
"2162" 675962 "F" 670091 669812 19
"2163" 675312 "F" 670101 669902 19
"2164" 677062 "F" 673711 672002 19
"2165" 676982 "F" 673721 671972 19
"2166" 675322 "F" 670961 670982 19
"2167" 676992 "F" 670111 669802 19
"2168" 673672 "F" 670121 670062 19
"2169" 674122 "F" 670131 670032 19
"2170" 673682 "F" 670141 670172 19
"2171" 673572 "F" 670151 669782 19
"2172" 674132 "F" 670161 679322 19
"2173" 675972 "F" 670171 670142 19
"2174" 675982 "F" 670321 670282 19
"2175" 677002 "F" 672491 670912 19
"2176" 677082 "F" 670971 670942 19
"2177" 675992 "F" 670981 670962 19
"2178" 675332 "F" 670181 672772 19
"2179" 678472 "F" 670191 670042 19
"2180" 677701 "M" 680531 674072 20
"2181" 677711 "M" 674051 675312 20
"2182" 677721 "M" 672011 673572 20
"2183" 677731 "M" 675911 672832 20
"2184" 677741 "M" 672021 675282 20
"2185" 681521 "M" 676931 676972 20
"2186" 677761 "M" 674061 672862 20
"2187" 677771 "M" 673611 679192 20
"2188" 680291 "M" 675241 673652 20
"2189" 677791 "M" 676941 677062 20
"2190" 677801 "M" 675251 675292 20
"2191" 677811 "M" 673621 675942 20
"2192" 677821 "M" 675261 673612 20
"2193" 677831 "M" 672821 675912 20
"2194" 677841 "M" 674071 673622 20
"2195" 677851 "M" 672031 674122 20
"2196" 682431 "M" 680741 677082 20
"2197" 677871 "M" 675921 672032 20
"2198" 681541 "M" 676961 676982 20
"2199" 677891 "M" 675271 675972 20
"2200" 680301 "M" 675931 675962 20
"2201" 677911 "M" 674081 675302 20
"2202" 677921 "M" 672831 675901 20
"2203" 677931 "M" 673631 676992 20
"2204" 677941 "M" 675281 674082 20
"2205" 677951 "M" 672841 675252 20
"2206" 677963 "M" 677091 677072 20
"2207" 677971 "M" 672851 675332 20
"2208" 682451 "M" 677071 676932 20
"2209" 677991 "M" 675291 673632 20
"2210" 678001 "M" 673641 675322 20
"2211" 678011 "M" 672861 675242 20
"2212" 687201 "M" 675941 674062 20
"2213" 678031 "M" 673551 674102 20
"2214" 678041 "M" 672451 673672 20
"2215" 678051 "M" 672051 673682 20
"2216" 678061 "M" 679221 675932 20
"2217" 678071 "M" 672061 672461 20
"2218" 678081 "M" 675951 675922 20
"2219" 678091 "M" 674091 675992 20
"2220" 678101 "M" 673651 672852 20
"2221" 678111 "M" 673661 673552 20
"2222" 678121 "M" 674101 674052 20
"2223" 678131 "M" 672462 672012 20
"2224" 678141 "M" 674111 673662 20
"2225" 681551 "M" 676971 676942 20
"2226" 678161 "M" 675961 673642 20
"2227" 678171 "M" 675311 672022 20
"2228" 678181 "M" 677061 677092 20
"2229" 678191 "M" 676981 680742 20
"2230" 678201 "M" 680211 674092 20
"2231" 678211 "M" 676991 677002 20
"2232" 679561 "M" 673671 672452 20
"2233" 678231 "M" 674121 675952 20
"2234" 678241 "M" 673681 672052 20
"2235" 678251 "M" 673571 675272 20
"2236" 678261 "M" 674131 678472 20
"2237" 678271 "M" 675971 674132 20
"2238" 680331 "M" 675981 672842 20
"2239" 678291 "M" 677001 672822 20
"2240" 682461 "M" 677081 676962 20
"2241" 678311 "M" 675991 674112 20
"2242" 678321 "M" 675331 675982 20
"2243" 678331 "M" 673581 672062 20
"2244" 677702 "F" 680531 674072 20
"2245" 677712 "F" 674051 675312 20
"2246" 677722 "F" 672011 673572 20
"2247" 677732 "F" 675911 672832 20
"2248" 677742 "F" 672021 675282 20
"2249" 681522 "F" 676931 676972 20
"2250" 677762 "F" 674061 672862 20
"2251" 683032 "F" 673611 679192 20
"2252" 680292 "F" 675241 673652 20
"2253" 677792 "F" 676941 677062 20
"2254" 677802 "F" 675251 675292 20
"2255" 677812 "F" 673621 675942 20
"2256" 677822 "F" 675261 673612 20
"2257" 677832 "F" 672821 675912 20
"2258" 677842 "F" 674071 673622 20
"2259" 677852 "F" 672031 674122 20
"2260" 685702 "F" 680741 677082 20
"2261" 677872 "F" 675921 672032 20
"2262" 681542 "F" 676961 676982 20
"2263" 677892 "F" 675271 675972 20
"2264" 680302 "F" 675931 675962 20
"2265" 677912 "F" 674081 675302 20
"2266" 677922 "F" 672831 675901 20
"2267" 677932 "F" 673631 676992 20
"2268" 677942 "F" 675281 674082 20
"2269" 677952 "F" 672841 675252 20
"2270" 677964 "F" 677091 677072 20
"2271" 677972 "F" 672851 675332 20
"2272" 682452 "F" 677071 676932 20
"2273" 677992 "F" 675291 673632 20
"2274" 678002 "F" 673641 675322 20
"2275" 678012 "F" 672861 675242 20
"2276" 687202 "F" 675941 674062 20
"2277" 678032 "F" 673551 674102 20
"2278" 678042 "F" 672451 673672 20
"2279" 678052 "F" 672051 673682 20
"2280" 678062 "F" 679221 675932 20
"2281" 678072 "F" 672061 672461 20
"2282" 678082 "F" 675951 675922 20
"2283" 678092 "F" 674091 675992 20
"2284" 678102 "F" 673651 672852 20
"2285" 678112 "F" 673661 673552 20
"2286" 678122 "F" 674101 674052 20
"2287" 678132 "F" 672462 672012 20
"2288" 678142 "F" 674111 673662 20
"2289" 681552 "F" 676971 676942 20
"2290" 678162 "F" 675961 673642 20
"2291" 678172 "F" 675311 672022 20
"2292" 678182 "F" 677061 677092 20
"2293" 678192 "F" 676981 680742 20
"2294" 678202 "F" 680211 674092 20
"2295" 678212 "F" 676991 677002 20
"2296" 679562 "F" 673671 672452 20
"2297" 678232 "F" 674121 675952 20
"2298" 678242 "F" 673681 672052 20
"2299" 678252 "F" 673571 675272 20
"2300" 678262 "F" 674131 678472 20
"2301" 678272 "F" 675971 674132 20
"2302" 680332 "F" 675981 672842 20
"2303" 678292 "F" 677001 672822 20
"2304" 682462 "F" 677081 676962 20
"2305" 678312 "F" 675991 674112 20
"2306" 678322 "F" 675331 675982 20
"2307" 678332 "F" 673581 672062 20
"2308" 686661 "M" 677701 677912 21
"2309" 686671 "M" 677711 678322 21
"2310" 692901 "M" 677721 680332 21
"2311" 690951 "M" 677731 677852 21
"2312" 686691 "M" 677741 678332 21
"2313" 686701 "M" 681521 680292 21
"2314" 686711 "M" 677761 678192 21
"2315" 697341 "M" 677761 678192 21
"2316" 686721 "M" 677771 677792 21
"2317" 686731 "M" 680291 681522 21
"2318" 686741 "M" 677791 683032 21
"2319" 686751 "M" 677801 678162 21
"2320" 686771 "M" 677821 678182 21
"2321" 690301 "M" 677831 678052 21
"2322" 687861 "M" 677841 678032 21
"2323" 686781 "M" 677851 677712 21
"2324" 686791 "M" 682431 677742 21
"2325" 690311 "M" 677871 677922 21
"2326" 686801 "M" 681541 678242 21
"2327" 686811 "M" 677891 681552 21
"2328" 686821 "M" 680301 678002 21
"2329" 686831 "M" 677911 677702 21
"2330" 686841 "M" 677921 677802 21
"2331" 686851 "M" 677931 677972 21
"2332" 686861 "M" 677941 678272 21
"2333" 686871 "M" 677951 681542 21
"2334" 686881 "M" 677963 677952 21
"2335" 686891 "M" 677971 677822 21
"2336" 690321 "M" 682451 678102 21
"2337" 686901 "M" 677991 677942 21
"2338" 686911 "M" 678001 680302 21
"2339" 686921 "M" 678011 678142 21
"2340" 690331 "M" 687201 678062 21
"2341" 690341 "M" 678031 677732 21
"2342" 686931 "M" 678041 678072 21
"2343" 688811 "M" 678051 677832 21
"2344" 686941 "M" 678061 678012 21
"2345" 686951 "M" 678071 677842 21
"2346" 686961 "M" 678081 685702 21
"2347" 686971 "M" 678091 678212 21
"2348" 686981 "M" 678101 678042 21
"2349" 686991 "M" 678111 678292 21
"2350" 687001 "M" 678121 678172 21
"2351" 687011 "M" 678131 677992 21
"2352" 687021 "M" 678141 677964 21
"2353" 689971 "M" 681551 677932 21
"2354" 687031 "M" 678161 678092 21
"2355" 687881 "M" 678171 682452 21
"2356" 690881 "M" 678181 678112 21
"2357" 687051 "M" 678191 678122 21
"2358" 687061 "M" 678201 678082 21
"2359" 687891 "M" 678211 687202 21
"2360" 687071 "M" 679561 678232 21
"2361" 687081 "M" 678231 677892 21
"2362" 687091 "M" 678241 677762 21
"2363" 687871 "M" 678251 678312 21
"2364" 687101 "M" 678261 678202 21
"2365" 687111 "M" 678271 678132 21
"2366" 687121 "M" 680331 678252 21
"2367" 687131 "M" 678291 677722 21
"2368" 688821 "M" 682461 677872 21
"2369" 690351 "M" 678311 678262 21
"2370" 687141 "M" 678321 677812 21
"2371" 687151 "M" 678331 679562 21
"2372" 686662 "F" 677701 677912 21
"2373" 686672 "F" 677711 678322 21
"2374" 686682 "F" 677721 680332 21
"2375" 690952 "F" 677731 677852 21
"2376" 686692 "F" 677741 678332 21
"2377" 686702 "F" 681521 680292 21
"2378" 686712 "F" 677761 678192 21
"2379" 686722 "F" 677771 677792 21
"2380" 686732 "F" 680291 681522 21
"2381" 686742 "F" 677791 683032 21
"2382" 686752 "F" 677801 678162 21
"2383" 686772 "F" 677821 678182 21
"2384" 690302 "F" 677831 678052 21
"2385" 687862 "F" 677841 678032 21
"2386" 686782 "F" 677851 677712 21
"2387" 686792 "F" 682431 677742 21
"2388" 690312 "F" 677871 677922 21
"2389" 686802 "F" 681541 678242 21
"2390" 689901 "F" 677891 681552 21
"2391" 696211 "F" 677891 681552 21
"2392" 686822 "F" 680301 678002 21
"2393" 686832 "F" 677911 677702 21
"2394" 686842 "F" 677921 677802 21
"2395" 686852 "F" 677931 677972 21
"2396" 686862 "F" 677941 678272 21
"2397" 686872 "F" 677951 681542 21
"2398" 686882 "F" 677963 677952 21
"2399" 686892 "F" 677971 677822 21
"2400" 690322 "F" 682451 678102 21
"2401" 686902 "F" 677991 677942 21
"2402" 686912 "F" 678001 680302 21
"2403" 686922 "F" 678011 678142 21
"2404" 690332 "F" 687201 678062 21
"2405" 690342 "F" 678031 677732 21
"2406" 686932 "F" 678041 678072 21
"2407" 688812 "F" 678051 677832 21
"2408" 686942 "F" 678061 678012 21
"2409" 686952 "F" 678071 677842 21
"2410" 686962 "F" 678081 685702 21
"2411" 686972 "F" 678091 678212 21
"2412" 686982 "F" 678101 678042 21
"2413" 686992 "F" 678111 678292 21
"2414" 687002 "F" 678121 678172 21
"2415" 687012 "F" 678131 677992 21
"2416" 687022 "F" 678141 677964 21
"2417" 689972 "F" 681551 677932 21
"2418" 687032 "F" 678161 678092 21
"2419" 687882 "F" 678171 682452 21
"2420" 687042 "F" 678181 678112 21
"2421" 687052 "F" 678191 678122 21
"2422" 687062 "F" 678201 678082 21
"2423" 687892 "F" 678211 687202 21
"2424" 687072 "F" 679561 678232 21
"2425" 687082 "F" 678231 677892 21
"2426" 687092 "F" 678241 677762 21
"2427" 687872 "F" 678251 678312 21
"2428" 687102 "F" 678261 678202 21
"2429" 687112 "F" 678271 678132 21
"2430" 687122 "F" 680331 678252 21
"2431" 687132 "F" 678291 677722 21
"2432" 688822 "F" 682461 677872 21
"2433" 690352 "F" 678311 678262 21
"2434" 687142 "F" 678321 677812 21
"2435" 687152 "F" 678331 679562 21
"2436" 694481 "M" 686661 686932 22
"2437" 694021 "M" 686671 687072 22
"2438" 695151 "M" 692901 687052 22
"2439" 695161 "M" 690951 687092 22
"2440" 694031 "M" 686691 687082 22
"2441" 693131 "M" 686701 687002 22
"2442" 694491 "M" 686711 690352 22
"2443" 694501 "M" 686721 688812 22
"2444" 694041 "M" 686731 687142 22
"2445" 694051 "M" 686741 686792 22
"2446" 694061 "M" 686751 689972 22
"2447" 702151 "M" 697341 696211 22
"2448" 696611 "M" 686771 687862 22
"2449" 697641 "M" 690301 687892 22
"2450" 694081 "M" 687861 686682 22
"2451" 695141 "M" 686781 690302 22
"2452" 694511 "M" 686791 686752 22
"2453" 696311 "M" 690311 687022 22
"2454" 694091 "M" 686801 687042 22
"2455" 693141 "M" 686811 686712 22
"2456" 694101 "M" 686821 687152 22
"2457" 696301 "M" 686831 686742 22
"2458" 693151 "M" 686841 686912 22
"2459" 694521 "M" 686851 689901 22
"2460" 694531 "M" 686861 690332 22
"2461" 694541 "M" 686871 690322 22
"2462" 694551 "M" 686881 686992 22
"2463" 693161 "M" 686891 687122 22
"2464" 694111 "M" 690321 686822 22
"2465" 694561 "M" 686901 686882 22
"2466" 693171 "M" 686911 686842 22
"2467" 693181 "M" 686921 686902 22
"2468" 694571 "M" 690331 686892 22
"2469" 694581 "M" 690341 686952 22
"2470" 695131 "M" 686931 690952 22
"2471" 694591 "M" 688811 686872 22
"2472" 694121 "M" 686941 687062 22
"2473" 693191 "M" 686951 686772 22
"2474" 694131 "M" 686961 687102 22
"2475" 693201 "M" 686971 686672 22
"2476" 693211 "M" 686981 686782 22
"2477" 693221 "M" 686991 686692 22
"2478" 694141 "M" 687001 686852 22
"2479" 693231 "M" 687011 686972 22
"2480" 693241 "M" 687021 687012 22
"2481" 694151 "M" 689971 686962 22
"2482" 693251 "M" 687031 687112 22
"2483" 694601 "M" 687881 687132 22
"2484" 695121 "M" 690881 690312 22
"2485" 694611 "M" 687051 686832 22
"2486" 693261 "M" 687061 686922 22
"2487" 694621 "M" 687891 686942 22
"2488" 694161 "M" 687071 686862 22
"2489" 694631 "M" 687081 687882 22
"2490" 694171 "M" 687091 686732 22
"2491" 694641 "M" 687871 688822 22
"2492" 694651 "M" 687101 687872 22
"2493" 693271 "M" 687111 686982 22
"2494" 696251 "M" 687121 686702 22
"2495" 694661 "M" 687131 686662 22
"2496" 694181 "M" 688821 686722 22
"2497" 694191 "M" 690351 687032 22
"2498" 694671 "M" 687141 690342 22
"2499" 694201 "M" 687151 686802 22
"2500" 694482 "F" 686661 686932 22
"2501" 694022 "F" 686671 687072 22
"2502" 695152 "F" 692901 687052 22
"2503" 695162 "F" 690951 687092 22
"2504" 694032 "F" 686691 687082 22
"2505" 693132 "F" 686701 687002 22
"2506" 694492 "F" 686711 690352 22
"2507" 694502 "F" 686721 688812 22
"2508" 694042 "F" 686731 687142 22
"2509" 694052 "F" 686741 686792 22
"2510" 694062 "F" 686751 689972 22
"2511" 702152 "F" 697341 696211 22
"2512" 696612 "F" 686771 687862 22
"2513" 697642 "F" 690301 687892 22
"2514" 694082 "F" 687861 686682 22
"2515" 695142 "F" 686781 690302 22
"2516" 694512 "F" 686791 686752 22
"2517" 696312 "F" 690311 687022 22
"2518" 694092 "F" 686801 687042 22
"2519" 693142 "F" 686811 686712 22
"2520" 694102 "F" 686821 687152 22
"2521" 696302 "F" 686831 686742 22
"2522" 693152 "F" 686841 686912 22
"2523" 694522 "F" 686851 689901 22
"2524" 694532 "F" 686861 690332 22
"2525" 694542 "F" 686871 690322 22
"2526" 694552 "F" 686881 686992 22
"2527" 693162 "F" 686891 687122 22
"2528" 694112 "F" 690321 686822 22
"2529" 694562 "F" 686901 686882 22
"2530" 693172 "F" 686911 686842 22
"2531" 693182 "F" 686921 686902 22
"2532" 694572 "F" 690331 686892 22
"2533" 694582 "F" 690341 686952 22
"2534" 695132 "F" 686931 690952 22
"2535" 694592 "F" 688811 686872 22
"2536" 694122 "F" 686941 687062 22
"2537" 693192 "F" 686951 686772 22
"2538" 694132 "F" 686961 687102 22
"2539" 693202 "F" 686971 686672 22
"2540" 693212 "F" 686981 686782 22
"2541" 693222 "F" 686991 686692 22
"2542" 694142 "F" 687001 686852 22
"2543" 693232 "F" 687011 686972 22
"2544" 693242 "F" 687021 687012 22
"2545" 694152 "F" 689971 686962 22
"2546" 693252 "F" 687031 687112 22
"2547" 694602 "F" 687881 687132 22
"2548" 695122 "F" 690881 690312 22
"2549" 694612 "F" 687051 686832 22
"2550" 693262 "F" 687061 686922 22
"2551" 694622 "F" 687891 686942 22
"2552" 694162 "F" 687071 686862 22
"2553" 694632 "F" 687081 687882 22
"2554" 694172 "F" 687091 686732 22
"2555" 694642 "F" 687871 688822 22
"2556" 694652 "F" 687101 687872 22
"2557" 693272 "F" 687111 686982 22
"2558" 696252 "F" 687121 686702 22
"2559" 694662 "F" 687131 686662 22
"2560" 694182 "F" 688821 686722 22
"2561" 694192 "F" 690351 687032 22
"2562" 694672 "F" 687141 690342 22
"2563" 694202 "F" 687151 686802 22
"2564" 699571 "M" 694481 694142 23
"2565" 699581 "M" 694021 693172 23
"2566" 700941 "M" 695151 694172 23
"2567" 700951 "M" 695161 694482 23
"2568" 700641 "M" 694031 694672 23
"2569" 700971 "M" 693131 694642 23
"2570" 700651 "M" 694491 695162 23
"2571" 704901 "M" 702151 694652 23
"2572" 699591 "M" 694501 693132 23
"2573" 699601 "M" 694041 693192 23
"2574" 699621 "M" 694061 693222 23
"2575" 700981 "M" 696611 695132 23
"2576" 700991 "M" 697641 693212 23
"2577" 699631 "M" 694081 694062 23
"2578" 710031 "M" 695141 694192 23
"2579" 703521 "M" 696311 694632 23
"2580" 700661 "M" 694091 694662 23
"2581" 699651 "M" 693141 694132 23
"2582" 703531 "M" 694101 696312 23
"2583" 699671 "M" 696301 694102 23
"2584" 703451 "M" 693151 694502 23
"2585" 700691 "M" 694521 695152 23
"2586" 699661 "M" 694531 694082 23
"2587" 700721 "M" 694541 694162 23
"2588" 701011 "M" 694551 694182 23
"2589" 700701 "M" 693161 695122 23
"2590" 709811 "M" 693161 695122 23
"2591" 700711 "M" 694111 694052 23
"2592" 701021 "M" 694561 693252 23
"2593" 699681 "M" 693171 694032 23
"2594" 699691 "M" 693181 694602 23
"2595" 701031 "M" 694571 694582 23
"2596" 701041 "M" 694581 694562 23
"2597" 701051 "M" 695131 694092 23
"2598" 700671 "M" 694591 693262 23
"2599" 699701 "M" 694121 693242 23
"2600" 700731 "M" 693191 697642 23
"2601" 701061 "M" 694131 694112 23
"2602" 699711 "M" 693201 693142 23
"2603" 703541 "M" 693211 702152 23
"2604" 699721 "M" 693221 693152 23
"2605" 700741 "M" 694141 694492 23
"2606" 710391 "M" 694141 694492 23
"2607" 700751 "M" 693231 694522 23
"2608" 699731 "M" 693241 694042 23
"2609" 700761 "M" 694151 694552 23
"2610" 700771 "M" 693251 696612 23
"2611" 700781 "M" 694601 694532 23
"2612" 701071 "M" 695121 693162 23
"2613" 701081 "M" 694611 696252 23
"2614" 700791 "M" 693261 694592 23
"2615" 700801 "M" 694621 694202 23
"2616" 700811 "M" 694161 694622 23
"2617" 701091 "M" 694631 693182 23
"2618" 699741 "M" 694171 694122 23
"2619" 700821 "M" 694651 694512 23
"2620" 699751 "M" 693271 694152 23
"2621" 701111 "M" 696251 695142 23
"2622" 700831 "M" 694661 694542 23
"2623" 701121 "M" 694181 693272 23
"2624" 701131 "M" 694191 694612 23
"2625" 701141 "M" 694671 696302 23
"2626" 699761 "M" 694201 693232 23
"2627" 699572 "F" 694481 694142 23
"2628" 699582 "F" 694021 693172 23
"2629" 700942 "F" 695151 694172 23
"2630" 700952 "F" 695161 694482 23
"2631" 700642 "F" 694031 694672 23
"2632" 700972 "F" 693131 694642 23
"2633" 700652 "F" 694491 695162 23
"2634" 704902 "F" 702151 694652 23
"2635" 699592 "F" 694501 693132 23
"2636" 699602 "F" 694041 693192 23
"2637" 699622 "F" 694061 693222 23
"2638" 700982 "F" 696611 695132 23
"2639" 710321 "F" 697641 693212 23
"2640" 699632 "F" 694081 694062 23
"2641" 701002 "F" 695141 694192 23
"2642" 703522 "F" 696311 694632 23
"2643" 700662 "F" 694091 694662 23
"2644" 709772 "F" 694091 694662 23
"2645" 699652 "F" 693141 694132 23
"2646" 703532 "F" 694101 696312 23
"2647" 699672 "F" 696301 694102 23
"2648" 703452 "F" 693151 694502 23
"2649" 700692 "F" 694521 695152 23
"2650" 699662 "F" 694531 694082 23
"2651" 700722 "F" 694541 694162 23
"2652" 701012 "F" 694551 694182 23
"2653" 700702 "F" 693161 695122 23
"2654" 700712 "F" 694111 694052 23
"2655" 701022 "F" 694561 693252 23
"2656" 699682 "F" 693171 694032 23
"2657" 699692 "F" 693181 694602 23
"2658" 701032 "F" 694571 694582 23
"2659" 701042 "F" 694581 694562 23
"2660" 701052 "F" 695131 694092 23
"2661" 700672 "F" 694591 693262 23
"2662" 699702 "F" 694121 693242 23
"2663" 700732 "F" 693191 697642 23
"2664" 701062 "F" 694131 694112 23
"2665" 699712 "F" 693201 693142 23
"2666" 703542 "F" 693211 702152 23
"2667" 710511 "F" 693221 693152 23
"2668" 700742 "F" 694141 694492 23
"2669" 710392 "F" 694141 694492 23
"2670" 700752 "F" 693231 694522 23
"2671" 699732 "F" 693241 694042 23
"2672" 700762 "F" 694151 694552 23
"2673" 700772 "F" 693251 696612 23
"2674" 700782 "F" 694601 694532 23
"2675" 701072 "F" 695121 693162 23
"2676" 701082 "F" 694611 696252 23
"2677" 700792 "F" 693261 694592 23
"2678" 700802 "F" 694621 694202 23
"2679" 700812 "F" 694161 694622 23
"2680" 701092 "F" 694631 693182 23
"2681" 699742 "F" 694171 694122 23
"2682" 700822 "F" 694651 694512 23
"2683" 699752 "F" 693271 694152 23
"2684" 701112 "F" 696251 695142 23
"2685" 700832 "F" 694661 694542 23
"2686" 701122 "F" 694181 693272 23
"2687" 701132 "F" 694191 694612 23
"2688" 701142 "F" 694671 696302 23
"2689" 699762 "F" 694201 693232 23
"2690" 708671 "M" 699571 700952 24
"2691" 708681 "M" 699581 704902 24
"2692" 708691 "M" 700941 701122 24
"2693" 708701 "M" 700951 701112 24
"2694" 708711 "M" 700641 700752 24
"2695" 708721 "M" 700971 699592 24
"2696" 708731 "M" 700651 699572 24
"2697" 708741 "M" 704901 700742 24
"2698" 716871 "M" 699591 710392 24
"2699" 708761 "M" 699601 700812 24
"2700" 708781 "M" 699621 700942 24
"2701" 708791 "M" 700981 699662 24
"2702" 708801 "M" 700991 699672 24
"2703" 708811 "M" 699631 699692 24
"2704" 710771 "M" 710031 709772 24
"2705" 708841 "M" 703521 703532 24
"2706" 708851 "M" 700661 700712 24
"2707" 708861 "M" 699651 700982 24
"2708" 708871 "M" 703531 699652 24
"2709" 708881 "M" 699671 701002 24
"2710" 708891 "M" 703451 700972 24
"2711" 708901 "M" 700691 699682 24
"2712" 708911 "M" 699661 699712 24
"2713" 708921 "M" 700721 701072 24
"2714" 708931 "M" 701011 700772 24
"2715" 708941 "M" 700701 699742 24
"2716" 716961 "M" 709811 710321 24
"2717" 708951 "M" 700711 699582 24
"2718" 708961 "M" 701021 703542 24
"2719" 708971 "M" 699681 699632 24
"2720" 708981 "M" 699691 699602 24
"2721" 708991 "M" 701031 700822 24
"2722" 709001 "M" 701041 701062 24
"2723" 709011 "M" 701051 701032 24
"2724" 709021 "M" 700671 700692 24
"2725" 709031 "M" 699701 699762 24
"2726" 709041 "M" 700731 699702 24
"2727" 709051 "M" 701061 700662 24
"2728" 709061 "M" 699711 701022 24
"2729" 709071 "M" 703541 703452 24
"2730" 709081 "M" 699721 700722 24
"2731" 709091 "M" 700741 700832 24
"2732" 711101 "M" 710391 710511 24
"2733" 709101 "M" 700751 703522 24
"2734" 709111 "M" 699731 701082 24
"2735" 709121 "M" 700761 701132 24
"2736" 709131 "M" 700771 700762 24
"2737" 709141 "M" 700781 701042 24
"2738" 709151 "M" 701071 700652 24
"2739" 709161 "M" 701081 700672 24
"2740" 709171 "M" 700791 699622 24
"2741" 709181 "M" 700801 699732 24
"2742" 709191 "M" 700811 700732 24
"2743" 709201 "M" 701091 701142 24
"2744" 709211 "M" 699741 700702 24
"2745" 709231 "M" 700821 701052 24
"2746" 709233 "M" 700821 701052 24
"2747" 709241 "M" 699751 701012 24
"2748" 713051 "M" 701111 699752 24
"2749" 709261 "M" 700831 700792 24
"2750" 709271 "M" 701121 700802 24
"2751" 709281 "M" 701131 701092 24
"2752" 709291 "M" 701141 700642 24
"2753" 709301 "M" 699761 700782 24
"2754" 708672 "F" 699571 700952 24
"2755" 708682 "F" 699581 704902 24
"2756" 708692 "F" 700941 701122 24
"2757" 708702 "F" 700951 701112 24
"2758" 708712 "F" 700641 700752 24
"2759" 708722 "F" 700971 699592 24
"2760" 708732 "F" 700651 699572 24
"2761" 708742 "F" 704901 700742 24
"2762" 708762 "F" 699591 710392 24
"2763" 708782 "F" 699601 700812 24
"2764" 708792 "F" 699621 700942 24
"2765" 708802 "F" 700981 699662 24
"2766" 708812 "F" 700991 699672 24
"2767" 710772 "F" 699631 699692 24
"2768" 708842 "F" 710031 709772 24
"2769" 708852 "F" 703521 703532 24
"2770" 708862 "F" 700661 700712 24
"2771" 708872 "F" 699651 700982 24
"2772" 708882 "F" 703531 699652 24
"2773" 708892 "F" 699671 701002 24
"2774" 708902 "F" 703451 700972 24
"2775" 708912 "F" 700691 699682 24
"2776" 716872 "F" 699661 699712 24
"2777" 708922 "F" 700721 701072 24
"2778" 708932 "F" 701011 700772 24
"2779" 708942 "F" 700701 699742 24
"2780" 716962 "F" 709811 710321 24
"2781" 708952 "F" 700711 699582 24
"2782" 708962 "F" 701021 703542 24
"2783" 708972 "F" 699681 699632 24
"2784" 708982 "F" 699691 699602 24
"2785" 708983 "F" 699691 699602 24
"2786" 708992 "F" 701031 700822 24
"2787" 709002 "F" 701041 701062 24
"2788" 709012 "F" 701051 701032 24
"2789" 709022 "F" 700671 700692 24
"2790" 709032 "F" 699701 699762 24
"2791" 709042 "F" 700731 699702 24
"2792" 709052 "F" 701061 700662 24
"2793" 709062 "F" 699711 701022 24
"2794" 709072 "F" 703541 703452 24
"2795" 709082 "F" 699721 700722 24
"2796" 709092 "F" 700741 700832 24
"2797" 711102 "F" 710391 710511 24
"2798" 709102 "F" 700751 703522 24
"2799" 709112 "F" 699731 701082 24
"2800" 709122 "F" 700761 701132 24
"2801" 709132 "F" 700771 700762 24
"2802" 709142 "F" 700781 701042 24
"2803" 709152 "F" 701071 700652 24
"2804" 709162 "F" 701081 700672 24
"2805" 709172 "F" 700791 699622 24
"2806" 709182 "F" 700801 699732 24
"2807" 709192 "F" 700811 700732 24
"2808" 709202 "F" 701091 701142 24
"2809" 709212 "F" 699741 700702 24
"2810" 709232 "F" 700821 701052 24
"2811" 709242 "F" 699751 701012 24
"2812" 713052 "F" 701111 699752 24
"2813" 709262 "F" 700831 700792 24
"2814" 709272 "F" 701121 700802 24
"2815" 709282 "F" 701131 701092 24
"2816" 709292 "F" 701141 700642 24
"2817" 709302 "F" 699761 700782 24
"2818" 713681 "M" 708671 708982 25
"2819" 713891 "M" 708681 709302 25
"2820" 713711 "M" 708691 709282 25
"2821" 713511 "M" 708701 709132 25
"2822" 713491 "M" 708711 709262 25
"2823" 713941 "M" 708721 709292 25
"2824" 713461 "M" 708731 709182 25
"2825" 713911 "M" 708741 709232 25
"2826" 713881 "M" 708761 709242 25
"2827" 713781 "M" 708781 708842 25
"2828" 713661 "M" 708791 709082 25
"2829" 713741 "M" 708801 709102 25
"2830" 713801 "M" 708811 708802 25
"2831" 714001 "M" 710771 708762 25
"2832" 713861 "M" 708841 708782 25
"2833" 713791 "M" 708851 708742 25
"2834" 713811 "M" 708861 708812 25
"2835" 713751 "M" 708871 708962 25
"2836" 713551 "M" 708881 708922 25
"2837" 713561 "M" 708891 709192 25
"2838" 714021 "M" 708901 710772 25
"2839" 713421 "M" 708911 708892 25
"2840" 713991 "M" 716871 709052 25
"2841" 713621 "M" 708921 708732 25
"2842" 713611 "M" 708931 708672 25
"2843" 713471 "M" 708941 709142 25
"2844" 714031 "M" 716961 708852 25
"2845" 713431 "M" 708951 709152 25
"2846" 713901 "M" 708961 708942 25
"2847" 714011 "M" 708971 716872 25
"2848" 713951 "M" 708981 708882 25
"2849" 713571 "M" 708991 708932 25
"2850" 714051 "M" 709001 713052 25
"2851" 713541 "M" 709011 709062 25
