IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
738691,,M,,,,727851,728092,,,3500,,,
738692,,M,,,,727851,728092,,,3500,,,
740783,,M,,,,731891,733761,,,3500,,,
740784,,M,,,,731891,733761,,,3500,,,
740795,,M,,,,733821,731982,,,3500,,,
740863,,M,,,,731561,733771,,,3500,,,
740864,,M,,,,731561,733771,,,3500,,,
740871,,M,,,,733762,732322,,,3500,,,
740872,,M,,,,733762,732322,,,3500,,,
740881,,M,,,,731651,731552,,,3500,,,
740891,,M,,,,731671,731922,,,3500,,,
740892,,M,,,,731671,731922,,,3500,,,
740901,,M,,,,732031,731522,,,3500,,,
740902,,M,,,,732031,731522,,,3500,,,
740911,,M,,,,734112,731562,,,3500,,,
740912,,M,,,,734112,731562,,,3500,,,
740923,,M,,,,731821,731712,,,3500,,,
740924,,M,,,,731821,731712,,,3500,,,
740953,,M,,,,734002,734101,,,3500,,,
740983,,M,,,,733802,731942,,,3500,,,
740984,,M,,,,733802,731942,,,3500,,,
741001,,M,,,,734122,732052,,,3500,,,
741002,,M,,,,734122,732052,,,3500,,,
741021,,M,,,,732071,731892,,,3500,,,
743591,,M,,,,733792,731872,,,3500,,,
743592,,M,,,,733792,731872,,,3500,,,
743612,,M,,,,731911,732042,,,3500,,,
743613,,M,,,,731911,732042,,,3500,,,
743622,,M,,,,734352,731882,,,3500,,,
743623,,M,,,,734352,731882,,,3500,,,
743632,,M,,,,731981,734111,,,3500,,,
743633,,M,,,,731981,734111,,,3500,,,
743681,,M,,,,736991,737042,,,3500,,,
743682,,M,,,,736991,737042,,,3500,,,
743741,,M,,,,732231,732242,,,3500,,,
743742,,M,,,,732231,732242,,,3500,,,
743911,,M,,,,731681,731652,,,3500,,,
743913,,M,,,,731681,731652,,,3500,,,
743921,,M,,,,731881,731742,,,3500,,,
743922,,M,,,,731881,731742,,,3500,,,
743931,,M,,,,731551,731822,,,3500,,,
743932,,M,,,,731551,731822,,,3500,,,
743941,,M,,,,731841,731362,,,3500,,,
743942,,M,,,,731841,731362,,,3500,,,
743951,,M,,,,732241,734241,,,3500,,,
743952,,M,,,,732241,734241,,,3500,,,
744021,,M,,,,732051,734391,,,3500,,,
744022,,M,,,,732051,734391,,,3500,,,
745531,,M,,,,736901,737012,,,3500,,,
745532,,M,,,,736901,737012,,,3500,,,
745541,,M,,,,736871,736982,,,3500,,,
745542,,M,,,,736871,736982,,,3500,,,
745551,,M,,,,737041,737452,,,3500,,,
745552,,M,,,,737041,737452,,,3500,,,
745561,,M,,,,737441,737312,,,3500,,,
745562,,M,,,,737441,737312,,,3500,,,
745571,,M,,,,738061,737562,,,3500,,,
745572,,M,,,,738061,737562,,,3500,,,
745613,,M,,,,741981,741562,,,3500,,,
745614,,M,,,,741981,741562,,,3500,,,
745881,,M,,,,737231,736912,,,3500,,,
745882,,M,,,,737231,736912,,,3500,,,
745891,,M,,,,737821,737282,,,3500,,,
745892,,M,,,,737821,737282,,,3500,,,
745901,,M,,,,737671,737402,,,3500,,,
745902,,M,,,,737671,737402,,,3500,,,
746001,,M,,,,737331,736752,,,3500,,,
746002,,M,,,,737331,736752,,,3500,,,
746011,,M,,,,737411,737343,,,3500,,,
746012,,M,,,,737411,737343,,,3500,,,
746021,,M,,,,737201,736882,,,3500,,,
746022,,M,,,,737201,736882,,,3500,,,
749091,,M,,,,737221,736732,,,3500,,,
749092,,M,,,,737221,736732,,,3500,,,
749111,,M,,,,742011,741222,,,3500,,,
749112,,M,,,,742011,741222,,,3500,,,
749141,,M,,,,741401,741892,,,3500,,,
749142,,M,,,,741401,741892,,,3500,,,
749161,,M,,,,736861,737322,,,3500,,,
749162,,M,,,,736861,737322,,,3500,,,
749211,,M,,,,737471,736692,,,3500,,,
749212,,M,,,,737471,736692,,,3500,,,
749253,,M,,,,742051,741482,,,3500,,,
749254,,M,,,,742051,741482,,,3500,,,
749403,,M,,,,736761,737272,,,3500,,,
749404,,M,,,,736761,737272,,,3500,,,
749421,,M,,,,737831,737252,,,3500,,,
749422,,M,,,,737831,737252,,,3500,,,
749471,,M,,,,737342,737442,,,3500,,,
749472,,M,,,,737342,737442,,,3500,,,
749481,,M,,,,737191,736662,,,3500,,,
749482,,M,,,,737191,736662,,,3500,,,
749501,,M,,,,737421,736712,,,3500,,,
749502,,M,,,,737421,736712,,,3500,,,
749511,,M,,,,736881,736742,,,3500,,,
749512,,M,,,,736881,736742,,,3500,,,
751772,,M,,,,741801,741332,,,3500,,,
751773,,M,,,,741801,741332,,,3500,,,
751783,,M,,,,742071,741552,,,3500,,,
751784,,M,,,,742071,741552,,,3500,,,
751791,,M,,,,742041,741402,,,3500,,,
751905,,M,,,,747632,745282,,,3500,,,
751931,,M,,,,741661,743392,,,3500,,,
751932,,M,,,,741661,743392,,,3500,,,
751941,,M,,,,742281,741952,,,3500,,,
751942,,M,,,,742281,741952,,,3500,,,
751951,,M,,,,741341,741872,,,3500,,,
751952,,M,,,,741341,741872,,,3500,,,
752121,,M,,,,741171,741352,,,3500,,,
752122,,M,,,,741171,741352,,,3500,,,
752131,,M,,,,741971,741692,,,3500,,,
752132,,M,,,,741971,741692,,,3500,,,
752141,,M,,,,741151,741232,,,3500,,,
752142,,M,,,,741151,741232,,,3500,,,
752161,,M,,,,741251,741772,,,3500,,,
752162,,M,,,,741251,741772,,,3500,,,
752341,,M,,,,741271,742022,,,3500,,,
752342,,M,,,,741271,742022,,,3500,,,
752431,,M,,,,741351,741122,,,3500,,,
752432,,M,,,,741351,741122,,,3500,,,
