Study,Parent_Pair,Cohort,Access_ID,Sex,Diet,Diet_Start_Week,Litter_Size,Total_AUC,HarvWeight,RetroFat_norm,FastGluc,FastIns,SWIM,CLIMB,FLOAT,REST_EPISODE_COUNT_5,MOVEMENT_EPISODE_COUNT_5,VERTICAL_EPISODE_COUNT_5,z
Thesis,638,12T,746022,M,LFD,FOUR,14,9.244113582083104,6.1463292576688975,NA,0.013513513513513514,0.9086617047096639,3249,1.0986122886681098,0.6931471805599453,3,3.1622776601683795,21,-1
Thesis,605,13T,749091,M,HFD,SIX,8,NA,5.961005339623274,1.3984935492681663,NA,1.214170629302382,2304,0,2.5649493574615367,4.69041575982343,4.795831523312719,17,1
Thesis,605,13T,749092,M,LFD,SIX,8,NA,5.953243334287785,0.9808292531367263,NA,0.589174590176967,3600,0,0,4.47213595499958,4.58257569495584,16,-1
Thesis,724,13T,749111,M,HFD,SIX,4,NA,6.068425588244111,1.1275777281734074,NA,0.6785410281705831,1600,1.3862943611198906,2.8903717578961645,3.872983346207417,4,24,1
Thesis,724,13T,749112,M,LFD,SIX,4,NA,6.0014148779611505,1.2258168438744563,NA,0.817795485125056,2209,0,2.6390573296152584,4,4.123105625617661,15,-1
Thesis,702,13T,749141,M,HFD,SIX,12,NA,6.066108090103747,1.501490073206142,NA,0.9645093041446294,3025,1.3862943611198906,1.0986122886681098,4.242640687119285,4.242640687119285,18,1
Thesis,702,13T,749142,M,LFD,SIX,12,NA,5.91350300563827,1.3398388677843418,NA,0.5813772797169353,1600,0,3.044522437723423,3.872983346207417,4,17,-1
Thesis,656,13T,749161,M,HFD,SIX,8,NA,6.028278520230698,1.6398874580401333,NA,1.3576376518700861,2116,0.6931471805599453,2.6390573296152584,4.69041575982343,4.795831523312719,12,1
Thesis,656,13T,749162,M,LFD,SIX,8,NA,5.697093486505405,0.9871225401732119,NA,0.6116659386920622,3136,1.0986122886681098,0,2.449489742783178,2.6457513110645907,27,-1
Thesis,612,13T,749211,M,HFD,SIX,7,NA,6.115892125483034,1.976413603308262,NA,1.5374047095342687,144,0,3.8918202981106265,4.47213595499958,4.47213595499958,15,1
Thesis,612,13T,749212,M,LFD,SIX,7,NA,5.950642552587727,1.2396221749358214,NA,0.7666299573197487,2116,2.0794415416798357,2.0794415416798357,3.605551275463989,3.7416573867739413,25,-1
Thesis,737,13T,749253,M,HFD,SIX,14,NA,5.918893854273146,1.4496107746943836,NA,0.7948008342864451,529,0,3.6375861597263857,3.7416573867739413,3.872983346207417,24,1
Thesis,737,13T,749254,M,LFD,SIX,14,NA,5.916202062607435,0.9942522734538669,NA,0.4643627493556498,2601,1.9459101490553132,1.3862943611198906,4,4.123105625617661,16,-1
Thesis,661,14T,749403,M,HFD,SIX,12,NA,6.07993319509559,1.6029951841601935,NA,1.2255385822404965,900,1.3862943611198906,3.332204510175204,3.4641016151377544,3.605551275463989,19,1
Thesis,661,14T,749404,M,LFD,SIX,12,NA,5.780743515792329,0.7191226669888469,NA,NA,1089,1.3862943611198906,3.2188758248682006,4,4.123105625617661,20,-1
Thesis,643,14T,749421,M,HFD,SIX,8,NA,6.194405391104672,1.631283441388892,NA,1.3804020354150528,676,1.6094379124341003,3.4011973816621555,3.872983346207417,4,26,1
Thesis,643,14T,749422,M,LFD,SIX,8,NA,5.872117789475416,1.0223289839367717,NA,0.7168637071772613,2601,0,2.302585092994046,4.242640687119285,4.358898943540674,18,-1
Thesis,662,14T,749471,M,HFD,SIX,9,NA,5.993961427306569,1.423108334242607,NA,0.7790954926963102,1024,0.6931471805599453,3.332204510175204,4,4.123105625617661,14,1
Thesis,662,14T,749472,M,LFD,SIX,9,NA,5.863631175598097,0.760619428484687,NA,0.5001690435774618,3364,0,1.0986122886681098,2,2.23606797749979,27,-1
Thesis,607,14T,749481,M,HFD,SIX,11,NA,6.054439346269371,1.3714792754392275,NA,0.9468199369089778,3364,0.6931471805599453,0.6931471805599453,4.123105625617661,4.123105625617661,17,1
Thesis,607,14T,749482,M,LFD,SIX,11,NA,5.8522024797744745,1.0752876161459486,NA,NA,3364,1.0986122886681098,0,4,4.123105625617661,15,-1
Thesis,616,14T,749501,M,HFD,SIX,10,NA,5.934894195619588,1.5447932849741193,NA,0.9186878564738766,2601,0,2.302585092994046,4.123105625617661,4.242640687119285,17,1
Thesis,616,14T,749502,M,LFD,SIX,10,NA,6.0473721790462776,1.5912642894176863,NA,0.9190868191761562,2116,0,2.70805020110221,2.23606797749979,2.449489742783178,26,-1
Thesis,613,14T,749511,M,HFD,SIX,12,NA,5.963579343618446,1.3575342089074927,NA,1.1143215823732895,2209,0,2.6390573296152584,3.3166247903554,3.4641016151377544,30,1
Thesis,613,14T,749512,M,LFD,SIX,12,NA,5.934894195619588,1.1126599295819704,NA,0.5587582775212935,2209,0,2.6390573296152584,3,3.1622776601683795,33,-1
Thesis,741,15T,751772,M,HFD,SIX,7,NA,6.238324625039508,1.4511691759387775,NA,NA,2809,0,2.0794415416798357,NA,NA,NA,1
Thesis,741,15T,751773,M,LFD,SIX,7,NA,5.945420608606575,1.3372088777230278,NA,NA,2809,1.791759469228055,1.0986122886681098,NA,NA,NA,-1
Thesis,701,15T,751783,M,HFD,SIX,5,NA,5.921578419643816,1.1128474045924552,NA,NA,3025,0.6931471805599453,1.6094379124341003,NA,NA,NA,1
Thesis,701,15T,751784,M,LFD,SIX,5,NA,6.068425588244111,1.1716701017406153,NA,NA,3025,0.6931471805599453,1.6094379124341003,NA,NA,NA,-1
Thesis,707,15T,751791,M,HFD,SIX,10,NA,5.976350909297934,0.8429262686030347,NA,NA,2916,0.6931471805599453,1.791759469228055,NA,NA,NA,1
Thesis,817,15T,751905,M,LFD,SIX,10,NA,5.945420608606575,NA,NA,NA,3025,1.0986122886681098,1.3862943611198906,NA,NA,NA,-1
Thesis,730,15T,751931,M,HFD,SIX,10,NA,5.996452088619021,1.3526937358854436,NA,NA,2401,1.3862943611198906,2.1972245773362196,NA,NA,NA,1
Thesis,730,15T,751932,M,LFD,SIX,10,NA,5.978885764901122,1.133528553847867,NA,NA,2304,2.302585092994046,1.3862943611198906,NA,NA,NA,-1
Thesis,710,15T,751941,M,HFD,SIX,13,NA,5.857933154483459,1.0416224093313062,NA,NA,2304,1.791759469228055,2.0794415416798357,NA,NA,NA,1
Thesis,710,15T,751942,M,LFD,SIX,13,NA,5.820082930352362,NA,NA,NA,2304,1.3862943611198906,2.302585092994046,NA,NA,NA,-1
Thesis,0751B,15T,751951,M,HFD,SIX,5,NA,5.8805329864007,NA,NA,NA,729,0,3.5263605246161616,NA,NA,NA,1
Thesis,0751B,15T,751952,M,LFD,SIX,5,NA,5.905361848054571,1.1672407950265937,NA,NA,2916,1.791759469228055,0.6931471805599453,NA,NA,NA,-1
Thesis,717,16T,752121,M,HFD,SIX,11,NA,5.91350300563827,0.8793005914148847,NA,NA,900,1.0986122886681098,3.1354942159291497,3.3166247903554,3.4641016151377544,29,1
Thesis,717,16T,752122,M,LFD,SIX,11,NA,5.736572297479192,0.8853977065927716,NA,NA,2401,0,2.4849066497880004,2.449489742783178,2.6457513110645907,24,-1
Thesis,756,16T,752131,M,HFD,SIX,10,NA,5.996452088619021,1.1614348746807193,NA,NA,3025,1.6094379124341003,0.6931471805599453,5,5.0990195135927845,13,1
Thesis,756,16T,752132,M,LFD,SIX,10,NA,5.953243334287785,0.9611047475364575,NA,NA,3481,0.6931471805599453,0,2.23606797749979,2.449489742783178,29,-1
Thesis,732,16T,752141,M,HFD,SIX,6,NA,6.124683390894205,1.6632280869304625,NA,NA,2601,1.791759469228055,1.6094379124341003,2.8284271247461903,3,28,1
Thesis,732,16T,752142,M,LFD,SIX,6,NA,5.966146739123692,0.9023117313379846,NA,NA,2401,2.3978952727983707,0.6931471805599453,3.7416573867739413,3.872983346207417,22,-1
Thesis,761,16T,752161,M,HFD,SIX,10,NA,6.093569770045136,1.4593513610707498,NA,NA,441,0.6931471805599453,3.6635616461296463,4.242640687119285,4.358898943540674,21,1
Thesis,761,16T,752162,M,LFD,SIX,10,NA,6.0063531596017325,0.9088557531926073,NA,NA,2304,0,2.5649493574615367,4.242640687119285,4.358898943540674,25,-1
Thesis,704,16T,752341,M,HFD,SIX,12,NA,5.988961416889864,1.0593245717501263,NA,NA,2916,0,1.9459101490553132,2.6457513110645907,2.8284271247461903,24,1
Thesis,704,16T,752342,M,LFD,SIX,12,NA,5.926926025970411,1.1439162029241061,NA,NA,3025,1.791759469228055,0,4,4.123105625617661,33,-1
Thesis,764,16T,752431,M,HFD,SIX,10,NA,6.056784013228625,1.6490197015454573,NA,NA,1369,1.9459101490553132,2.8903717578961645,1.7320508075688772,2,30,1
Thesis,764,16T,752432,M,LFD,SIX,10,NA,5.991464547107982,1.2473779260027094,NA,NA,2809,1.3862943611198906,1.6094379124341003,3,3.1622776601683795,30,-1
